material_name,melting_point_c,density_g_cm3,specific_heat_j_kg_k,target_conversion_pct,required_temp_c
AlH5(SeO4)2,1219.8,2.96,816.6,60.0,731.9
AlH5(SeO4)2,1219.8,2.96,816.6,70.0,853.9
AlH5(SeO4)2,1219.8,2.96,816.6,80.0,975.8
AlH5(SeO4)2,1219.8,2.96,816.6,90.0,1097.8
AlH5(SeO4)2,1219.8,2.96,816.6,100.0,1269.8
AlH6BrO4,1244.6,2.19,1092.2,50.0,622.3
AlH6BrO4,1244.6,2.19,1092.2,60.0,746.8
AlH6BrO4,1244.6,2.19,1092.2,70.0,871.2
AlH6BrO4,1244.6,2.19,1092.2,80.0,995.7
AlH6BrO4,1244.6,2.19,1092.2,90.0,1120.2
AlH6BrO4,1244.6,2.19,1092.2,100.0,1294.6
AlH6C2SeCl3,840.4,1.65,1430.1,50.0,420.2
AlH6C2SeCl3,840.4,1.65,1430.1,60.0,504.2
AlH6C2SeCl3,840.4,1.65,1430.1,70.0,588.3
AlH6C2SeCl3,840.4,1.65,1430.1,80.0,672.3
AlH6C2SeCl3,840.4,1.65,1430.1,90.0,756.3
AlH6C2SeCl3,840.4,1.65,1430.1,100.0,890.4
AlH6IO4,1217.3,2.5,962.6,50.0,608.6
AlH6IO4,1217.3,2.5,962.6,60.0,730.4
AlH6IO4,1217.3,2.5,962.6,70.0,852.1
AlH6IO4,1217.3,2.5,962.6,80.0,973.8
AlH6IO4,1217.3,2.5,962.6,90.0,1095.5
AlH6IO4,1217.3,2.5,962.6,100.0,1267.3
AlH6N2Cl3,986.9,1.6,1469.5,50.0,493.4
AlH6N2Cl3,986.9,1.6,1469.5,60.0,592.1
AlH6N2Cl3,986.9,1.6,1469.5,70.0,690.8
AlH6N2Cl3,986.9,1.6,1469.5,80.0,789.5
AlH6N2Cl3,986.9,1.6,1469.5,90.0,888.2
AlH6N2Cl3,986.9,1.6,1469.5,100.0,1036.9
AlH6N2F3,1228.1,1.88,1260.0,50.0,614.1
AlH6N2F3,1228.1,1.88,1260.0,60.0,736.9
AlH6N2F3,1228.1,1.88,1260.0,70.0,859.7
AlH6N2F3,1228.1,1.88,1260.0,80.0,982.5
AlH6N2F3,1228.1,1.88,1260.0,90.0,1105.3
AlH6N2F3,1228.1,1.88,1260.0,100.0,1278.1
AlH7C2SCl4,869.2,1.34,1736.6,50.0,434.6
AlH7C2SCl4,869.2,1.34,1736.6,60.0,521.5
AlH7C2SCl4,869.2,1.34,1736.6,70.0,608.5
AlH7C2SCl4,869.2,1.34,1736.6,80.0,695.4
AlH7C2SCl4,869.2,1.34,1736.6,90.0,782.3
AlH7C2SCl4,869.2,1.34,1736.6,100.0,919.2
AlHO2,1693.8,3.41,712.2,50.0,846.9
AlHO2,1693.8,3.41,712.2,60.0,1016.3
AlHO2,1693.8,3.41,712.2,70.0,1185.6
AlHO2,1693.8,3.41,712.2,80.0,1355.0
AlHO2,1693.8,3.41,712.2,90.0,1524.4
AlHO2,1693.8,3.41,712.2,100.0,1743.8
AlHSO5,1517.7,2.89,834.7,50.0,758.8
AlHSO5,1517.7,2.89,834.7,60.0,910.6
AlHSO5,1517.7,2.89,834.7,70.0,1062.4
AlHSO5,1517.7,2.89,834.7,80.0,1214.1
AlHSO5,1517.7,2.89,834.7,90.0,1365.9
AlHSO5,1517.7,2.89,834.7,100.0,1567.7
AlHg2SbCl4,983.5,4.77,512.9,50.0,491.8
AlHg2SbCl4,983.5,4.77,512.9,60.0,590.1
AlHg2SbCl4,983.5,4.77,512.9,70.0,688.5
AlHg2SbCl4,983.5,4.77,512.9,80.0,786.8
AlHg2SbCl4,983.5,4.77,512.9,90.0,885.2
AlHg2SbCl4,983.5,4.77,512.9,100.0,1033.5
AlI3,929.8,3.73,652.2,50.0,464.9
AlI3,929.8,3.73,652.2,60.0,557.9
AlI3,929.8,3.73,652.2,70.0,650.9
AlI3,929.8,3.73,652.2,80.0,743.9
AlI3,929.8,3.73,652.2,90.0,836.9
AlI3,929.8,3.73,652.2,100.0,979.8
AlICl6,1096.2,2.49,966.2,50.0,548.1
AlICl6,1096.2,2.49,966.2,60.0,657.7
AlICl6,1096.2,2.49,966.2,70.0,767.4
AlICl6,1096.2,2.49,966.2,80.0,877.0
AlICl6,1096.2,2.49,966.2,90.0,986.6
AlICl6,1096.2,2.49,966.2,100.0,1146.2
AlInBr4,1121.2,3.6,674.8,50.0,560.6
AlInBr4,1121.2,3.6,674.8,60.0,672.7
AlInBr4,1121.2,3.6,674.8,70.0,784.8
AlInBr4,1121.2,3.6,674.8,80.0,897.0
AlInBr4,1121.2,3.6,674.8,90.0,1009.1
AlInBr4,1121.2,3.6,674.8,100.0,1171.2
AlInCl4,1171.0,2.64,910.8,50.0,585.5
AlInCl4,1171.0,2.64,910.8,60.0,702.6
AlInCl4,1171.0,2.64,910.8,70.0,819.7
AlInCl4,1171.0,2.64,910.8,80.0,936.8
AlInCl4,1171.0,2.64,910.8,90.0,1053.9
AlInCl4,1171.0,2.64,910.8,100.0,1221.0
AlInI4,900.4,4.1,595.3,50.0,450.2
AlInI4,900.4,4.1,595.3,60.0,540.3
AlInI4,900.4,4.1,595.3,70.0,630.3
AlInI4,900.4,4.1,595.3,80.0,720.4
AlInI4,900.4,4.1,595.3,90.0,810.4
AlInI4,900.4,4.1,595.3,100.0,950.4
AlInS3,951.1,3.32,730.2,50.0,475.6
AlInS3,951.1,3.32,730.2,60.0,570.7
AlInS3,951.1,3.32,730.2,70.0,665.8
AlInS3,951.1,3.32,730.2,80.0,760.9
AlInS3,951.1,3.32,730.2,90.0,856.0
AlInS3,951.1,3.32,730.2,100.0,1001.1
AlInSe3,888.8,4.63,529.0,50.0,444.4
AlInSe3,888.8,4.63,529.0,60.0,533.3
AlInSe3,888.8,4.63,529.0,70.0,622.1
AlInSe3,888.8,4.63,529.0,80.0,711.0
AlInSe3,888.8,4.63,529.0,90.0,799.9
AlInSe3,888.8,4.63,529.0,100.0,938.8
AlIr,981.8,13.55,183.1,50.0,490.9
AlIr,981.8,13.55,183.1,60.0,589.1
AlIr,981.8,13.55,183.1,70.0,687.2
AlIr,981.8,13.55,183.1,80.0,785.4
AlIr,981.8,13.55,183.1,90.0,883.6
AlIr,981.8,13.55,183.1,100.0,1031.8
AlMo3,616.3,8.61,286.9,50.0,308.1
AlMo3,616.3,8.61,286.9,60.0,369.8
AlMo3,616.3,8.61,286.9,70.0,431.4
AlMo3,616.3,8.61,286.9,80.0,493.0
AlMo3,616.3,8.61,286.9,90.0,554.6
AlMo3,616.3,8.61,286.9,100.0,666.3
AlN,1255.9,3.2,757.4,50.0,627.9
AlN,1255.9,3.2,757.4,60.0,753.5
AlN,1255.9,3.2,757.4,70.0,879.1
AlN,1255.9,3.2,757.4,80.0,1004.7
AlN,1255.9,3.2,757.4,90.0,1130.3
AlN,1255.9,3.2,757.4,100.0,1305.9
AlNi,808.2,6.08,404.3,50.0,404.1
AlNi,808.2,6.08,404.3,60.0,484.9
AlNi,808.2,6.08,404.3,70.0,565.7
AlNi,808.2,6.08,404.3,80.0,646.6
AlNi,808.2,6.08,404.3,90.0,727.4
AlNi,808.2,6.08,404.3,100.0,858.2
AlNi2BO5,1544.1,4.76,514.5,50.0,772.0
AlNi2BO5,1544.1,4.76,514.5,60.0,926.5
AlNi2BO5,1544.1,4.76,514.5,70.0,1080.9
AlNi2BO5,1544.1,4.76,514.5,80.0,1235.3
AlNi2BO5,1544.1,4.76,514.5,90.0,1389.7
AlNi2BO5,1544.1,4.76,514.5,100.0,1594.1
AlNi3,691.9,7.71,320.1,50.0,345.9
AlNi3,691.9,7.71,320.1,60.0,415.1
AlNi3,691.9,7.71,320.1,70.0,484.3
AlNi3,691.9,7.71,320.1,80.0,553.5
AlNi3,691.9,7.71,320.1,90.0,622.7
AlNi3,691.9,7.71,320.1,100.0,741.9
AlNi6Ge,651.6,8.54,289.3,50.0,325.8
AlNi6Ge,651.6,8.54,289.3,60.0,391.0
AlNi6Ge,651.6,8.54,289.3,70.0,456.1
AlNi6Ge,651.6,8.54,289.3,80.0,521.3
AlNi6Ge,651.6,8.54,289.3,90.0,586.4
AlNi6Ge,651.6,8.54,289.3,100.0,701.6
AlNiAg2F7,1621.5,5.06,484.8,50.0,810.7
AlNiAg2F7,1621.5,5.06,484.8,60.0,972.9
AlNiAg2F7,1621.5,5.06,484.8,70.0,1135.0
AlNiAg2F7,1621.5,5.06,484.8,80.0,1297.2
AlNiAg2F7,1621.5,5.06,484.8,90.0,1459.3
AlNiAg2F7,1621.5,5.06,484.8,100.0,1671.5
AlP,831.8,2.35,1021.2,50.0,415.9
AlP,831.8,2.35,1021.2,60.0,499.1
AlP,831.8,2.35,1021.2,70.0,582.2
AlP,831.8,2.35,1021.2,80.0,665.4
AlP,831.8,2.35,1021.2,90.0,748.6
AlP,831.8,2.35,1021.2,100.0,881.8
AlP2H12N3O8,1206.6,1.74,1357.4,50.0,603.3
AlP2H12N3O8,1206.6,1.74,1357.4,60.0,723.9
AlP2H12N3O8,1206.6,1.74,1357.4,70.0,844.6
AlP2H12N3O8,1206.6,1.74,1357.4,80.0,965.2
AlP2H12N3O8,1206.6,1.74,1357.4,90.0,1085.9
AlP2H12N3O8,1206.6,1.74,1357.4,100.0,1256.6
AlP2I9,760.0,3.5,694.0,50.0,380.0
AlP2I9,760.0,3.5,694.0,60.0,456.0
AlP2I9,760.0,3.5,694.0,70.0,532.0
AlP2I9,760.0,3.5,694.0,80.0,608.0
AlP2I9,760.0,3.5,694.0,90.0,684.0
AlP2I9,760.0,3.5,694.0,100.0,810.0
AlP3(NCl3)3,1047.9,1.95,1217.2,50.0,523.9
AlP3(NCl3)3,1047.9,1.95,1217.2,60.0,628.7
AlP3(NCl3)3,1047.9,1.95,1217.2,70.0,733.5
AlP3(NCl3)3,1047.9,1.95,1217.2,80.0,838.3
AlP3(NCl3)3,1047.9,1.95,1217.2,90.0,943.1
AlP3(NCl3)3,1047.9,1.95,1217.2,100.0,1097.9
AlPH8(CCl2)2,855.2,1.39,1682.0,50.0,427.6
AlPH8(CCl2)2,855.2,1.39,1682.0,60.0,513.1
AlPH8(CCl2)2,855.2,1.39,1682.0,70.0,598.6
AlPH8(CCl2)2,855.2,1.39,1682.0,80.0,684.1
AlPH8(CCl2)2,855.2,1.39,1682.0,90.0,769.7
AlPH8(CCl2)2,855.2,1.39,1682.0,100.0,905.2
AlPH9(CCl)3,793.5,1.28,1810.4,50.0,396.7
AlPH9(CCl)3,793.5,1.28,1810.4,60.0,476.1
AlPH9(CCl)3,793.5,1.28,1810.4,70.0,555.4
AlPH9(CCl)3,793.5,1.28,1810.4,80.0,634.8
AlPH9(CCl)3,793.5,1.28,1810.4,90.0,714.1
AlPH9(CCl)3,793.5,1.28,1810.4,100.0,843.5
AlPI8,789.7,3.69,659.7,50.0,394.9
AlPI8,789.7,3.69,659.7,60.0,473.8
AlPI8,789.7,3.69,659.7,70.0,552.8
AlPI8,789.7,3.69,659.7,80.0,631.8
AlPI8,789.7,3.69,659.7,90.0,710.7
AlPI8,789.7,3.69,659.7,100.0,839.7
AlPO4,1907.2,2.62,918.6,50.0,953.6
AlPO4,1907.2,2.62,918.6,60.0,1144.3
AlPO4,1907.2,2.62,918.6,70.0,1335.1
AlPO4,1907.2,2.62,918.6,80.0,1525.8
AlPO4,1907.2,2.62,918.6,90.0,1716.5
AlPO4,1907.2,2.62,918.6,100.0,1957.2
AlPPd4,797.9,9.32,265.4,50.0,398.9
AlPPd4,797.9,9.32,265.4,60.0,478.7
AlPPd4,797.9,9.32,265.4,70.0,558.5
AlPPd4,797.9,9.32,265.4,80.0,638.3
AlPPd4,797.9,9.32,265.4,90.0,718.1
AlPPd4,797.9,9.32,265.4,100.0,847.9
AlPPt5,800.6,16.37,151.8,50.0,400.3
AlPPt5,800.6,16.37,151.8,60.0,480.3
AlPPt5,800.6,16.37,151.8,70.0,560.4
AlPPt5,800.6,16.37,151.8,80.0,640.5
AlPPt5,800.6,16.37,151.8,90.0,720.5
AlPPt5,800.6,16.37,151.8,100.0,850.6
AlPS4,812.4,2.04,1168.8,50.0,406.2
AlPS4,812.4,2.04,1168.8,60.0,487.4
AlPS4,812.4,2.04,1168.8,70.0,568.7
AlPS4,812.4,2.04,1168.8,80.0,649.9
AlPS4,812.4,2.04,1168.8,90.0,731.1
AlPS4,812.4,2.04,1168.8,100.0,862.4
AlPd,921.0,7.69,320.9,50.0,460.5
AlPd,921.0,7.69,320.9,60.0,552.6
AlPd,921.0,7.69,320.9,70.0,644.7
AlPd,921.0,7.69,320.9,80.0,736.8
AlPd,921.0,7.69,320.9,90.0,828.9
AlPd,921.0,7.69,320.9,100.0,971.0
AlPd2,873.2,9.24,267.7,50.0,436.6
AlPd2,873.2,9.24,267.7,60.0,523.9
AlPd2,873.2,9.24,267.7,70.0,611.2
AlPd2,873.2,9.24,267.7,80.0,698.5
AlPd2,873.2,9.24,267.7,90.0,785.8
AlPd2,873.2,9.24,267.7,100.0,923.2
AlPd5,707.9,10.55,234.8,50.0,354.0
AlPd5,707.9,10.55,234.8,60.0,424.8
AlPd5,707.9,10.55,234.8,70.0,495.5
AlPd5,707.9,10.55,234.8,80.0,566.3
AlPd5,707.9,10.55,234.8,90.0,637.1
AlPd5,707.9,10.55,234.8,100.0,757.9
AlPd5I2,735.9,8.01,308.3,50.0,367.9
AlPd5I2,735.9,8.01,308.3,60.0,441.5
AlPd5I2,735.9,8.01,308.3,70.0,515.1
AlPd5I2,735.9,8.01,308.3,80.0,588.7
AlPd5I2,735.9,8.01,308.3,90.0,662.3
AlPd5I2,735.9,8.01,308.3,100.0,785.9
AlPt,1009.0,12.7,195.3,50.0,504.5
AlPt,1009.0,12.7,195.3,60.0,605.4
AlPt,1009.0,12.7,195.3,70.0,706.3
AlPt,1009.0,12.7,195.3,80.0,807.2
AlPt,1009.0,12.7,195.3,90.0,908.1
AlPt,1009.0,12.7,195.3,100.0,1059.0
AlPt2,915.7,15.78,157.4,50.0,457.9
AlPt2,915.7,15.78,157.4,60.0,549.4
AlPt2,915.7,15.78,157.4,70.0,641.0
AlPt2,915.7,15.78,157.4,80.0,732.6
AlPt2,915.7,15.78,157.4,90.0,824.2
AlPt2,915.7,15.78,157.4,100.0,965.7
AlPt3,838.9,17.22,144.3,50.0,419.5
AlPt3,838.9,17.22,144.3,60.0,503.3
AlPt3,838.9,17.22,144.3,70.0,587.2
AlPt3,838.9,17.22,144.3,80.0,671.1
AlPt3,838.9,17.22,144.3,90.0,755.0
AlPt3,838.9,17.22,144.3,100.0,888.9
AlRe,672.0,12.52,198.0,50.0,336.0
AlRe,672.0,12.52,198.0,60.0,403.2
AlRe,672.0,12.52,198.0,70.0,470.4
AlRe,672.0,12.52,198.0,80.0,537.6
AlRe,672.0,12.52,198.0,90.0,604.8
AlRe,672.0,12.52,198.0,100.0,722.0
AlRe2,645.4,15.51,160.2,50.0,322.7
AlRe2,645.4,15.51,160.2,60.0,387.2
AlRe2,645.4,15.51,160.2,70.0,451.8
AlRe2,645.4,15.51,160.2,80.0,516.3
AlRe2,645.4,15.51,160.2,90.0,580.8
AlRe2,645.4,15.51,160.2,100.0,695.4
AlReGe,629.9,11.12,222.8,50.0,315.0
AlReGe,629.9,11.12,222.8,60.0,378.0
AlReGe,629.9,11.12,222.8,70.0,441.0
AlReGe,629.9,11.12,222.8,80.0,504.0
AlReGe,629.9,11.12,222.8,90.0,567.0
AlReGe,629.9,11.12,222.8,100.0,679.9
AlReSi,705.8,9.91,249.7,50.0,352.9
AlReSi,705.8,9.91,249.7,60.0,423.5
AlReSi,705.8,9.91,249.7,70.0,494.1
AlReSi,705.8,9.91,249.7,80.0,564.6
AlReSi,705.8,9.91,249.7,90.0,635.2
AlReSi,705.8,9.91,249.7,100.0,755.8
AlRh,1029.9,8.17,302.2,50.0,514.9
AlRh,1029.9,8.17,302.2,60.0,617.9
AlRh,1029.9,8.17,302.2,70.0,720.9
AlRh,1029.9,8.17,302.2,80.0,823.9
AlRh,1029.9,8.17,302.2,90.0,926.9
AlRh,1029.9,8.17,302.2,100.0,1079.9
AlRu,827.8,8.01,308.1,50.0,413.9
AlRu,827.8,8.01,308.1,60.0,496.7
AlRu,827.8,8.01,308.1,70.0,579.4
AlRu,827.8,8.01,308.1,80.0,662.2
AlRu,827.8,8.01,308.1,90.0,745.0
AlRu,827.8,8.01,308.1,100.0,877.8
AlSCl3O2,1324.3,1.8,1312.8,50.0,662.2
AlSCl3O2,1324.3,1.8,1312.8,60.0,794.6
AlSCl3O2,1324.3,1.8,1312.8,70.0,927.0
AlSCl3O2,1324.3,1.8,1312.8,80.0,1059.5
AlSCl3O2,1324.3,1.8,1312.8,90.0,1191.9
AlSCl3O2,1324.3,1.8,1312.8,100.0,1374.3
AlSCl7,906.1,1.95,1221.4,50.0,453.0
AlSCl7,906.1,1.95,1221.4,60.0,543.6
AlSCl7,906.1,1.95,1221.4,70.0,634.2
AlSCl7,906.1,1.95,1221.4,80.0,724.8
AlSCl7,906.1,1.95,1221.4,90.0,815.5
AlSCl7,906.1,1.95,1221.4,100.0,956.1
AlSb,613.8,4.18,584.7,50.0,306.9
AlSb,613.8,4.18,584.7,60.0,368.3
AlSb,613.8,4.18,584.7,70.0,429.7
AlSb,613.8,4.18,584.7,80.0,491.1
AlSb,613.8,4.18,584.7,90.0,552.5
AlSb,613.8,4.18,584.7,100.0,663.8
AlSb2(SeCl2)2,1085.6,3.3,735.1,50.0,542.8
AlSb2(SeCl2)2,1085.6,3.3,735.1,60.0,651.4
AlSb2(SeCl2)2,1085.6,3.3,735.1,70.0,759.9
AlSb2(SeCl2)2,1085.6,3.3,735.1,80.0,868.5
AlSb2(SeCl2)2,1085.6,3.3,735.1,90.0,977.0
AlSb2(SeCl2)2,1085.6,3.3,735.1,100.0,1135.6
AlSb2(TeCl2)2,1053.5,3.62,672.2,50.0,526.8
AlSb2(TeCl2)2,1053.5,3.62,672.2,60.0,632.1
AlSb2(TeCl2)2,1053.5,3.62,672.2,70.0,737.5
AlSb2(TeCl2)2,1053.5,3.62,672.2,80.0,842.8
AlSb2(TeCl2)2,1053.5,3.62,672.2,90.0,948.2
AlSb2(TeCl2)2,1053.5,3.62,672.2,100.0,1103.5
AlSb2Te2BrCl4,1056.6,4.01,608.7,50.0,528.3
AlSb2Te2BrCl4,1056.6,4.01,608.7,60.0,634.0
AlSb2Te2BrCl4,1056.6,4.01,608.7,70.0,739.6
AlSb2Te2BrCl4,1056.6,4.01,608.7,80.0,845.3
AlSb2Te2BrCl4,1056.6,4.01,608.7,90.0,950.9
AlSb2Te2BrCl4,1056.6,4.01,608.7,100.0,1106.6
AlSbO4,1644.5,5.79,424.5,50.0,822.3
AlSbO4,1644.5,5.79,424.5,60.0,986.7
AlSbO4,1644.5,5.79,424.5,70.0,1151.2
AlSbO4,1644.5,5.79,424.5,80.0,1315.6
AlSbO4,1644.5,5.79,424.5,90.0,1480.1
AlSbO4,1644.5,5.79,424.5,100.0,1694.5
AlSeCl7,933.5,2.29,1043.9,50.0,466.8
AlSeCl7,933.5,2.29,1043.9,60.0,560.1
AlSeCl7,933.5,2.29,1043.9,70.0,653.5
AlSeCl7,933.5,2.29,1043.9,80.0,746.8
AlSeCl7,933.5,2.29,1043.9,90.0,840.2
AlSeCl7,933.5,2.29,1043.9,100.0,983.5
AlSi3W2,619.2,9.59,258.1,50.0,309.6
AlSi3W2,619.2,9.59,258.1,60.0,371.5
AlSi3W2,619.2,9.59,258.1,70.0,433.4
AlSi3W2,619.2,9.59,258.1,80.0,495.3
AlSi3W2,619.2,9.59,258.1,90.0,557.3
AlSi3W2,619.2,9.59,258.1,100.0,669.2
AlSiH9C3Cl2O,863.7,1.23,1882.6,50.0,431.8
AlSiH9C3Cl2O,863.7,1.23,1882.6,60.0,518.2
AlSiH9C3Cl2O,863.7,1.23,1882.6,70.0,604.6
AlSiH9C3Cl2O,863.7,1.23,1882.6,80.0,690.9
AlSiH9C3Cl2O,863.7,1.23,1882.6,90.0,777.3
AlSiH9C3Cl2O,863.7,1.23,1882.6,100.0,913.7
AlSiMo6,633.0,8.78,281.4,50.0,316.5
AlSiMo6,633.0,8.78,281.4,60.0,379.8
AlSiMo6,633.0,8.78,281.4,70.0,443.1
AlSiMo6,633.0,8.78,281.4,80.0,506.4
AlSiMo6,633.0,8.78,281.4,90.0,569.7
AlSiMo6,633.0,8.78,281.4,100.0,683.0
AlSiRu2,840.0,8.43,293.0,50.0,420.0
AlSiRu2,840.0,8.43,293.0,60.0,504.0
AlSiRu2,840.0,8.43,293.0,70.0,588.0
AlSiRu2,840.0,8.43,293.0,80.0,672.0
AlSiRu2,840.0,8.43,293.0,90.0,756.0
AlSiRu2,840.0,8.43,293.0,100.0,890.0
AlSiTe3,649.6,4.77,513.4,50.0,324.8
AlSiTe3,649.6,4.77,513.4,60.0,389.7
AlSiTe3,649.6,4.77,513.4,70.0,454.7
AlSiTe3,649.6,4.77,513.4,80.0,519.7
AlSiTe3,649.6,4.77,513.4,90.0,584.6
AlSiTe3,649.6,4.77,513.4,100.0,699.6
AlTc2,710.4,8.86,279.0,50.0,355.2
AlTc2,710.4,8.86,279.0,60.0,426.3
AlTc2,710.4,8.86,279.0,70.0,497.3
AlTc2,710.4,8.86,279.0,80.0,568.3
AlTc2,710.4,8.86,279.0,90.0,639.4
AlTc2,710.4,8.86,279.0,100.0,760.4
AlTeCl7,1005.8,2.37,1012.4,50.0,502.9
AlTeCl7,1005.8,2.37,1012.4,60.0,603.5
AlTeCl7,1005.8,2.37,1012.4,70.0,704.1
AlTeCl7,1005.8,2.37,1012.4,80.0,804.6
AlTeCl7,1005.8,2.37,1012.4,90.0,905.2
AlTeCl7,1005.8,2.37,1012.4,100.0,1055.8
AlTeI7,806.2,3.96,615.7,50.0,403.1
AlTeI7,806.2,3.96,615.7,60.0,483.7
AlTeI7,806.2,3.96,615.7,70.0,564.4
AlTeI7,806.2,3.96,615.7,80.0,645.0
AlTeI7,806.2,3.96,615.7,90.0,725.6
AlTeI7,806.2,3.96,615.7,100.0,856.2
AlTl(MoO4)2,1491.4,4.34,563.0,50.0,745.7
AlTl(MoO4)2,1491.4,4.34,563.0,60.0,894.9
AlTl(MoO4)2,1491.4,4.34,563.0,70.0,1044.0
AlTl(MoO4)2,1491.4,4.34,563.0,80.0,1193.2
AlTl(MoO4)2,1491.4,4.34,563.0,90.0,1342.3
AlTl(MoO4)2,1491.4,4.34,563.0,100.0,1541.4
AlTl2F5,1809.6,6.12,402.2,50.0,904.8
AlTl2F5,1809.6,6.12,402.2,60.0,1085.8
AlTl2F5,1809.6,6.12,402.2,70.0,1266.7
AlTl2F5,1809.6,6.12,402.2,80.0,1447.7
AlTl2F5,1809.6,6.12,402.2,90.0,1628.7
AlTl2F5,1809.6,6.12,402.2,100.0,1859.6
AlTlBr4,1159.2,4.3,568.8,50.0,579.6
AlTlBr4,1159.2,4.3,568.8,60.0,695.5
AlTlBr4,1159.2,4.3,568.8,70.0,811.5
AlTlBr4,1159.2,4.3,568.8,80.0,927.4
AlTlBr4,1159.2,4.3,568.8,90.0,1043.3
AlTlBr4,1159.2,4.3,568.8,100.0,1209.2
AlTlCl4,1326.4,3.51,693.4,50.0,663.2
AlTlCl4,1326.4,3.51,693.4,60.0,795.8
AlTlCl4,1326.4,3.51,693.4,70.0,928.5
AlTlCl4,1326.4,3.51,693.4,80.0,1061.1
AlTlCl4,1326.4,3.51,693.4,90.0,1193.8
AlTlCl4,1326.4,3.51,693.4,100.0,1376.4
AlTlF4,1964.3,6.29,391.3,50.0,982.2
AlTlF4,1964.3,6.29,391.3,60.0,1178.6
AlTlF4,1964.3,6.29,391.3,70.0,1375.0
AlTlF4,1964.3,6.29,391.3,80.0,1571.5
AlTlF4,1964.3,6.29,391.3,90.0,1767.9
AlTlF4,1964.3,6.29,391.3,100.0,2014.3
AlTlI4,937.0,4.6,532.2,50.0,468.5
AlTlI4,937.0,4.6,532.2,60.0,562.2
AlTlI4,937.0,4.6,532.2,70.0,655.9
AlTlI4,937.0,4.6,532.2,80.0,749.6
AlTlI4,937.0,4.6,532.2,90.0,843.3
AlTlI4,937.0,4.6,532.2,100.0,987.0
AlTlS2,1012.2,4.9,499.6,50.0,506.1
AlTlS2,1012.2,4.9,499.6,60.0,607.3
AlTlS2,1012.2,4.9,499.6,70.0,708.6
AlTlS2,1012.2,4.9,499.6,80.0,809.8
AlTlS2,1012.2,4.9,499.6,90.0,911.0
AlTlS2,1012.2,4.9,499.6,100.0,1062.2
AlTlSe2,905.2,5.69,431.5,50.0,452.6
AlTlSe2,905.2,5.69,431.5,60.0,543.1
AlTlSe2,905.2,5.69,431.5,70.0,633.6
AlTlSe2,905.2,5.69,431.5,80.0,724.1
AlTlSe2,905.2,5.69,431.5,90.0,814.7
AlTlSe2,905.2,5.69,431.5,100.0,955.2
AlTlSi3O8,1887.0,3.8,641.6,50.0,943.5
AlTlSi3O8,1887.0,3.8,641.6,60.0,1132.2
AlTlSi3O8,1887.0,3.8,641.6,70.0,1320.9
AlTlSi3O8,1887.0,3.8,641.6,80.0,1509.6
AlTlSi3O8,1887.0,3.8,641.6,90.0,1698.3
AlTlSi3O8,1887.0,3.8,641.6,100.0,1937.0
AlTlSiO4,1805.4,4.32,565.9,50.0,902.7
AlTlSiO4,1805.4,4.32,565.9,60.0,1083.2
AlTlSiO4,1805.4,4.32,565.9,70.0,1263.7
AlTlSiO4,1805.4,4.32,565.9,80.0,1444.3
AlTlSiO4,1805.4,4.32,565.9,90.0,1624.8
AlTlSiO4,1805.4,4.32,565.9,100.0,1855.4
AlV,628.9,4.61,530.4,50.0,314.4
AlV,628.9,4.61,530.4,60.0,377.3
AlV,628.9,4.61,530.4,70.0,440.2
AlV,628.9,4.61,530.4,80.0,503.1
AlV,628.9,4.61,530.4,90.0,566.0
AlV,628.9,4.61,530.4,100.0,678.9
AlV2C,758.3,4.94,495.6,50.0,379.2
AlV2C,758.3,4.94,495.6,60.0,455.0
AlV2C,758.3,4.94,495.6,70.0,530.8
AlV2C,758.3,4.94,495.6,80.0,606.7
AlV2C,758.3,4.94,495.6,90.0,682.5
AlV2C,758.3,4.94,495.6,100.0,808.3
AlV2O4,1744.2,4.34,563.3,50.0,872.1
AlV2O4,1744.2,4.34,563.3,60.0,1046.5
AlV2O4,1744.2,4.34,563.3,70.0,1221.0
AlV2O4,1744.2,4.34,563.3,80.0,1395.4
AlV2O4,1744.2,4.34,563.3,90.0,1569.8
AlV2O4,1744.2,4.34,563.3,100.0,1794.2
AlV2O4,1775.8,4.56,536.7,50.0,887.9
AlV2O4,1775.8,4.56,536.7,60.0,1065.5
AlV2O4,1775.8,4.56,536.7,70.0,1243.1
AlV2O4,1775.8,4.56,536.7,80.0,1420.7
AlV2O4,1775.8,4.56,536.7,90.0,1598.2
AlV2O4,1775.8,4.56,536.7,100.0,1825.8
AlV3,576.1,5.43,451.7,50.0,288.0
AlV3,576.1,5.43,451.7,60.0,345.6
AlV3,576.1,5.43,451.7,70.0,403.2
AlV3,576.1,5.43,451.7,80.0,460.9
AlV3,576.1,5.43,451.7,90.0,518.5
AlV3,576.1,5.43,451.7,100.0,626.1
AlV6Ga,590.2,6.14,400.9,50.0,295.1
AlV6Ga,590.2,6.14,400.9,60.0,354.1
AlV6Ga,590.2,6.14,400.9,70.0,413.1
AlV6Ga,590.2,6.14,400.9,80.0,472.1
AlV6Ga,590.2,6.14,400.9,90.0,531.1
AlV6Ga,590.2,6.14,400.9,100.0,640.2
AlV6Ge,606.1,6.23,395.0,50.0,303.1
AlV6Ge,606.1,6.23,395.0,60.0,363.7
AlV6Ge,606.1,6.23,395.0,70.0,424.3
AlV6Ge,606.1,6.23,395.0,80.0,484.9
